action,action_result,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
4,FORWARD,456.88793008627204,1,0.96,0.05953347682952881,-0.48009651382051083,0.2,0.0,0.0,1.0,3,763
-12,FORWARD,456.5212612488563,1,0.96,0.08255036175251007,-0.4599602961056425,0.2,1.0,0.0,1.0,3,764
4,MOVE,456.80117805344435,1,0.96,0.08306669443845749,-0.5287022035305823,-0.3,1.0,0.0,1.0,3,765
4,MOVE,456.8917051741651,1,0.96,0.0530654713511467,-0.5085619744631105,-0.3,1.0,0.0,1.0,3,766
4,FORWARD,456.79251411975474,1,0.96,0.05563502758741379,-0.48842906808972375,0.2,0.0,0.0,1.0,3,767
-12,FORWARD,456.50396482892666,1,0.96,0.08543112128973007,-0.4682959905550965,0.2,1.0,0.0,1.0,3,768
4,MOVE,456.8620271353849,1,0.96,0.05688485503196716,-0.5370441368749006,-0.3,1.0,0.0,1.0,3,769
4,MOVE,457.0310306261945,1,0.96,0.05560080707073212,-0.5168979834896409,-0.3,1.0,1.0,1.0,3,770
4,FORWARD,457.0103617919164,1,0.96,0.05871294066309929,-0.49676225245763855,0.2,1.0,1.0,1.0,3,771
4,FORWARD,456.8000956313573,1,0.96,0.0860329195857048,-0.4766294513865943,0.2,1.0,1.0,1.0,3,772
4,FORWARD,456.4009956272754,1,0.96,0.06093762069940567,-0.45649208818341463,0.2,1.0,1.0,1.0,3,773
4,FORWARD,455.8145134952343,1,0.96,0.05243748053908348,-0.4363426702950367,0.2,1.0,1.0,1.0,3,774
4,FORWARD,455.04278868668257,1,0.96,0.04825025051832199,-0.4161737041122716,0.2,1.0,1.0,1.0,3,775
4,ON_EDGE,454.08864760988257,1,0.96,0.08356885612010956,-0.39597769480624123,-0.9,1.0,1.0,1.0,3,776
4,FORWARD,452.80937722756,1,0.96,0.06115837022662163,-0.39245329958418196,0.2,1.0,1.0,1.0,3,777
4,FORWARD,451.455306820274,1,0.96,0.06016667187213898,-0.34999853828319516,0.2,1.0,1.0,1.0,3,778
4,ON_EDGE,449.93283398223815,1,0.96,0.059431884437799454,-0.329661002149807,-0.9,1.0,1.0,1.0,3,779
4,FORWARD,448.0800704707643,1,0.96,0.055991388857364655,-0.3258710691303232,0.2,1.0,1.0,1.0,3,780
4,FORWARD,446.1975638462884,1,0.96,0.05149701610207558,-0.2832467863625407,0.2,1.0,1.0,1.0,3,781
4,ON_EDGE,444.1679281024709,1,0.96,0.08478332310914993,-0.2626874142714738,-0.9,1.0,1.0,1.0,3,782
4,FORWARD,441.8593465883483,1,0.96,0.054598402231931686,-0.25932305940884265,0.2,1.0,1.0,1.0,3,783
4,FORWARD,439.5306774370977,1,0.96,0.08168642967939377,-0.21645089090821196,0.2,1.0,1.0,1.0,3,784
4,FORWARD,437.08287809842994,1,0.96,0.08352843672037125,-0.19559479709185612,0.2,1.0,1.0,1.0,3,785
4,ON_EDGE,434.5259646080927,1,0.96,0.048268113285303116,-0.17463217567573577,-0.9,1.0,1.0,1.0,3,786
4,FORWARD,431.6829564228508,1,0.96,0.05275692790746689,-0.1706414678953777,0.2,1.0,1.0,1.0,3,787
4,FORWARD,428.92137537257486,1,0.96,0.0547051802277565,-0.12732691563063206,0.2,1.0,1.0,1.0,3,788
4,FORWARD,426.0872269051986,1,0.96,0.08726009726524353,-0.10597169558649647,0.2,1.0,1.0,1.0,3,789
4,FORWARD,423.19300159317856,1,0.96,0.05234270170331001,-0.08448189405330801,0.2,1.0,1.0,1.0,3,790
4,FORWARD,420.2517060263688,1,0.96,0.060176339000463486,-0.06285155492691391,0.2,1.0,1.0,1.0,3,791
4,FORWARD,417.2768274181942,1,0.96,0.051643311977386475,-0.04107509384972327,0.2,1.0,1.0,1.0,3,792
4,FORWARD,414.28229265090715,1,0.96,0.0509985126554966,-0.019147361021334665,0.2,1.0,1.0,1.0,3,793
4,FORWARD,411.28242122166745,1,0.96,0.08354080468416214,0.0029362903503459947,0.2,1.0,1.0,1.0,3,794
4,FORWARD,408.29187157420864,1,0.96,0.05251616984605789,0.025179930327555323,0.2,1.0,1.0,1.0,3,795
4,FORWARD,405.3255803468208,1,0.96,0.05443378910422325,0.04758697385526027,0.2,1.0,0.0,1.0,3,796
4,FORWARD,402.3986941406422,1,0.96,0.0514632947742939,0.07016009858339899,0.2,1.0,0.0,1.0,3,797
4,FORWARD,399.5264935169595,1,0.96,0.05729556456208229,0.09290116007825396,0.2,1.0,0.0,1.0,3,798
4,FORWARD,396.7243090718636,1,0.96,0.08825692534446716,0.11581110593264966,0.2,0.0,0.0,1.0,3,799
-12,FORWARD,394.0074296136085,1,0.96,0.05007726699113846,0.13888989063041557,0.2,0.0,0.0,1.0,3,800
-12,FORWARD,391.08710690622985,1,0.96,0.060507893562316895,0.07324750447773572,0.2,1.0,0.0,1.0,3,801
4,FORWARD,388.0878669552258,1,0.96,0.09365665167570114,0.007137768567143056,0.2,1.0,0.0,1.0,3,802
4,FORWARD,385.10076688610786,1,0.96,0.061872318387031555,0.029415162602556076,0.2,0.0,0.0,1.0,3,803
-12,FORWARD,382.1408141283972,1,0.96,0.08989124000072479,0.05186620792347037,0.2,1.0,0.0,1.0,3,804
4,FORWARD,379.14390560796323,1,0.96,0.09848341345787048,-0.014395081869585886,0.2,1.0,0.0,1.0,3,805
4,FORWARD,376.1447933712217,1,0.96,0.05862405151128769,0.007713277180240929,0.2,0.0,0.0,1.0,3,806
-12,FORWARD,373.1582116070033,1,0.96,0.09295741468667984,0.029997011797649086,0.2,1.0,0.0,1.0,3,807
4,FORWARD,370.17799505084025,1,0.96,0.058432769030332565,-0.036428851101461955,0.2,1.0,0.0,1.0,3,808
4,FORWARD,367.1811330771946,1,0.96,0.06575921177864075,-0.01450121192257419,0.2,0.0,0.0,1.0,3,809
-12,FORWARD,364.1819957651917,1,0.96,0.08906827121973038,0.007602571234344491,0.2,1.0,0.0,1.0,3,810
-3,FORWARD,361.23380821792824,1,0.96,0.08725845813751221,-0.05900147414483955,0.2,1.0,0.0,1.0,3,811
4,FORWARD,358.3199648556692,1,0.96,0.05502761900424957,-0.07615533953496868,0.2,1.0,0.0,1.0,3,812
4,FORWARD,355.3643026835198,1,0.96,0.05728458985686302,-0.05456465573842114,0.2,1.0,0.0,1.0,3,813
4,FORWARD,352.38035168529603,1,0.96,0.08983755111694336,-0.0328008180918798,0.2,1.0,0.0,1.0,3,814
4,FORWARD,349.38211167001856,1,0.96,0.058399882167577744,-0.01085735264108502,0.2,1.0,0.0,1.0,3,815
4,FORWARD,346.38400866161663,1,0.96,0.08791982382535934,0.011271660050150473,0.2,1.0,0.0,1.0,3,816
4,FORWARD,343.40084367381013,1,0.96,0.05507197231054306,0.033591484682719254,0.2,0.0,0.0,1.0,3,817
-12,FORWARD,340.4477331477817,1,0.96,0.05956875532865524,0.056106622674903774,0.2,1.0,0.0,1.0,3,818
4,FORWARD,337.44924706030514,1,0.96,0.05698977783322334,-0.010068192580978198,0.2,1.0,0.0,1.0,3,819
4,FORWARD,334.45142094795045,1,0.96,0.08809340745210648,0.012064536058998604,0.2,0.0,0.0,1.0,3,820
-12,FORWARD,331.4690756081833,1,0.96,0.0607861652970314,0.034394950208568455,0.2,1.0,0.0,1.0,3,821
4,FORWARD,328.4843233658031,1,0.96,0.09973828494548798,-0.03196102627211872,0.2,1.0,0.0,1.0,3,822
4,FORWARD,325.4858263645897,1,0.96,0.05855528637766838,-0.010030209310627819,0.2,0.0,0.0,1.0,3,823
-12,FORWARD,322.4880136188364,1,0.96,0.05036800354719162,0.012099579857665708,0.2,1.0,0.0,1.0,3,824
4,FORWARD,319.5322143001986,1,0.96,0.08939576894044876,-0.05445455549609824,0.2,1.0,0.0,1.0,3,825
4,FORWARD,316.5482202116776,1,0.96,0.08173856884241104,-0.03274110219078866,0.2,1.0,0.0,1.0,3,826
4,FORWARD,313.5499725998677,1,0.96,0.08281966298818588,-0.01082862807861521,0.2,1.0,0.0,1.0,3,827
4,FORWARD,310.5518776564006,1,0.96,0.08000882714986801,0.011290007404602993,0.2,0.0,0.0,1.0,3,828
-5,FORWARD,307.5687594779316,1,0.96,0.05303478613495827,0.033621270737895295,0.2,0.0,0.0,1.0,3,829
-12,FORWARD,304.5693287501546,1,0.96,0.08447792381048203,0.0061708226500897245,0.2,1.0,0.0,1.0,3,830
4,FORWARD,301.6237694616861,1,0.96,0.05776982754468918,-0.06043506538011607,0.2,1.0,0.0,1.0,3,831
4,FORWARD,298.64626376534204,1,0.96,0.059431131929159164,-0.03881033582532953,0.2,1.0,0.0,1.0,3,832
4,FORWARD,295.6505729196032,1,0.96,0.05722040310502052,-0.016977011062434134,0.2,1.0,0.0,1.0,3,833
19,FORWARD,292.65095781693736,1,0.96,0.05319005250930786,0.005073025149313672,0.2,0.0,0.0,1.0,3,834
-12,FORWARD,289.8322974923766,1,0.96,0.05808066576719284,0.1106805826916833,0.2,0.0,0.0,1.0,3,835
-12,FORWARD,286.8627215172177,1,0.96,0.0864490196108818,0.04513660616215687,0.2,0.0,0.0,1.0,3,836
-12,FORWARD,283.86935426749295,1,0.96,0.08726641535758972,-0.021059603655611214,0.2,1.0,0.0,1.0,3,837
4,FORWARD,280.98433106362927,1,0.96,0.04797213152050972,-0.0879486709928515,0.2,1.0,0.0,1.0,3,838
4,FORWARD,278.0505618944449,1,0.96,0.08566687256097794,-0.06665355428839329,0.2,1.0,0.0,1.0,3,839
4,FORWARD,275.081010964988,1,0.96,0.05808774381875992,-0.04514524081461763,0.2,1.0,0.0,1.0,3,840
4,FORWARD,272.08921243675525,1,0.96,0.05430765077471733,-0.023413718331354198,0.2,1.0,0.0,1.0,3,841
4,FORWARD,269.08924388473355,1,0.96,0.09313815087080002,-0.0014494182765013993,0.2,0.0,0.0,1.0,3,842
-12,FORWARD,266.09569173839924,1,0.96,0.09239239990711212,0.02075664484644797,0.2,1.0,0.0,1.0,3,843
4,FORWARD,263.12687513896367,1,0.96,0.059658750891685486,-0.04567617429577505,0.2,1.0,0.0,1.0,3,844
4,FORWARD,260.13547716983226,1,0.96,0.08949687331914902,-0.023972936712780064,0.2,1.0,0.0,1.0,3,845
4,FORWARD,257.1355387017262,1,0.96,0.0545659065246582,-0.0020269199932745246,0.2,0.0,0.0,1.0,3,846
-12,FORWARD,254.14163154757182,1,0.96,0.060744404792785645,0.020171654315780364,0.2,1.0,0.0,1.0,3,847
4,FORWARD,251.17362874966702,1,0.96,0.08306540548801422,-0.046257056559538906,0.2,1.0,0.0,1.0,3,848
4,FORWARD,248.1826806453319,1,0.96,0.05467546358704567,-0.024585383068154117,0.2,1.0,0.0,1.0,3,849
4,FORWARD,245.18278668046847,1,0.96,0.04857044294476509,-0.0026600504127546895,0.2,0.0,0.0,1.0,3,850
-12,FORWARD,242.1885012579874,1,0.96,0.08670800924301147,0.01952962442522034,0.2,1.0,0.0,1.0,3,851
4,FORWARD,239.22140512537584,1,0.96,0.052668534219264984,-0.04689527961623112,0.2,1.0,0.0,1.0,3,852
4,FORWARD,236.2309653585515,1,0.96,0.043609268963336945,-0.025259031467052537,0.2,1.0,0.0,1.0,3,853
4,FORWARD,233.23113436541263,1,0.96,0.047766901552677155,-0.003357248202311738,0.2,0.0,0.0,1.0,3,854
-12,FORWARD,230.23644570207048,1,0.96,0.05324334278702736,0.018821791286465623,0.2,1.0,0.0,1.0,3,855
4,FORWARD,227.2703656287962,1,0.96,0.0872226431965828,-0.047599768743327865,0.2,1.0,0.0,1.0,3,856
-12,FORWARD,224.2805041642438,1,0.96,0.08188032358884811,-0.026003531262924737,0.2,1.0,0.0,1.0,3,857
4,FORWARD,221.40937386018857,1,0.96,0.061409905552864075,-0.09301763726263906,0.2,1.0,0.0,1.0,3,858
4,FORWARD,218.48691039208114,1,0.96,0.04622041434049606,-0.07203790503690244,0.2,1.0,0.0,1.0,3,859
4,FORWARD,215.52555604208118,1,0.96,0.0589103177189827,-0.05079640040874121,0.2,1.0,0.0,1.0,3,860
4,FORWARD,212.53841628591329,1,0.96,0.04794897884130478,-0.029278240168671636,0.2,1.0,0.0,1.0,3,861
4,FORWARD,209.5392538809781,1,0.96,0.08262111991643906,-0.00746870072881995,0.2,1.0,0.0,1.0,3,862
4,FORWARD,206.54247530193186,1,0.96,0.054810307919979095,0.014646600969750713,0.2,1.0,0.0,1.0,3,863
-5,FORWARD,203.563107543562,1,0.96,0.04648396000266075,0.03708148793538528,0.2,1.0,0.0,1.0,3,864
4,FORWARD,200.56456496007277,1,0.96,0.08851664513349533,0.009848961565858325,0.2,0.0,0.0,1.0,3,865
-12,FORWARD,197.58015180740648,1,0.96,0.04736751690506935,0.03221847885699971,0.2,1.0,0.0,1.0,3,866
4,FORWARD,194.59747130930845,1,0.96,0.05420095473527908,-0.03395982640431917,0.2,1.0,0.0,1.0,3,867
4,FORWARD,191.59973112925402,1,0.96,0.08652056008577347,-0.012260151383839202,0.2,0.0,0.0,1.0,3,868
-12,FORWARD,188.60116665779296,1,0.96,0.04597783833742142,0.009770153225612576,0.2,1.0,0.0,1.0,3,869
4,FORWARD,185.64946628702813,1,0.96,0.07569842040538788,-0.05674112808852396,0.2,1.0,0.0,1.0,3,870
4,FORWARD,182.66833583148565,1,0.96,0.08401433378458023,-0.0354309664009847,0.2,1.0,0.0,1.0,3,871
-14,FORWARD,179.67119740046383,1,0.96,0.08581279218196869,-0.013789433773733777,0.2,1.0,0.0,1.0,3,872
4,FORWARD,176.79714719958625,1,0.96,0.07923340052366257,-0.0917973840415337,0.2,1.0,0.0,1.0,3,873
4,FORWARD,173.87296995917367,1,0.96,0.051420312374830246,-0.07111133881661093,0.2,1.0,0.0,1.0,3,874
4,FORWARD,170.9107082651402,1,0.96,0.04841764271259308,-0.050105892339447275,0.2,1.0,0.0,1.0,3,875
4,FORWARD,167.9231630032372,1,0.96,0.07650361955165863,-0.028759553543909775,0.2,1.0,0.0,1.0,3,876
4,FORWARD,164.9239122632836,1,0.96,0.07699298113584518,-0.007050431232050716,0.2,1.0,0.0,1.0,3,877
4,FORWARD,161.9273240278465,1,0.96,0.07961907982826233,0.015043552673874756,0.2,1.0,0.0,1.0,3,878
4,FORWARD,158.9485598898113,1,0.96,0.05876527726650238,0.03754438053276884,0.2,0.0,0.0,1.0,3,879
-12,FORWARD,156.00356642259035,1,0.96,0.07909781485795975,0.06047357523034317,0.2,1.0,0.0,1.0,3,880
4,FORWARD,153.00394940895575,1,0.96,0.04584851861000061,-0.005037145213819805,0.2,0.0,0.0,1.0,3,881
-12,FORWARD,150.00835675513858,1,0.96,0.05553894862532616,0.017086316125107043,0.2,1.0,0.0,1.0,3,882
4,FORWARD,147.04490439437845,1,0.96,0.07460349053144455,-0.04923880726358487,0.2,1.0,0.0,1.0,3,883
4,FORWARD,144.05675915485756,1,0.96,0.04200420528650284,-0.02801715194048911,0.2,0.0,0.0,1.0,3,884
-12,FORWARD,141.0573740979821,1,0.96,0.04603181034326553,-0.006377637654044658,0.2,1.0,0.0,1.0,3,885
4,FORWARD,138.13799928013574,1,0.96,0.05509665980935097,-0.07317993447527256,0.2,1.0,0.0,1.0,3,886
4,FORWARD,135.17966114819365,1,0.96,0.08304552733898163,-0.05253303435774546,0.2,1.0,0.0,1.0,3,887
4,FORWARD,132.1946438742353,1,0.96,0.05478290468454361,-0.031471378695007414,0.2,1.0,0.0,1.0,3,888
4,FORWARD,129.19614712989147,1,0.96,0.04801999405026436,-0.009962199496435922,0.2,0.0,0.0,1.0,3,889
-12,FORWARD,126.19833982776699,1,0.96,0.08508548140525818,0.012028733148121118,0.2,1.0,0.0,1.0,3,890
4,FORWARD,123.24302233092737,1,0.96,0.053890615701675415,-0.05435205324295984,0.2,1.0,0.0,1.0,3,891
4,FORWARD,120.25997989856644,1,0.96,0.05164409056305885,-0.03344646073860625,0.2,1.0,0.0,1.0,3,892
4,FORWARD,117.26218683114762,1,0.96,0.08227285742759705,-0.012057058884579237,0.2,0.0,0.0,1.0,3,893
-12,FORWARD,114.26366280429751,1,0.96,0.04690389707684517,0.009856772931910743,0.2,1.0,0.0,1.0,3,894
4,FORWARD,111.3121460146481,1,0.96,0.08656036108732224,-0.05655114483972455,0.2,1.0,0.0,1.0,3,895
4,FORWARD,108.33167216181602,1,0.96,0.05196356773376465,-0.03584504655730474,0.2,1.0,0.0,1.0,3,896
4,FORWARD,105.33492307701778,1,0.96,0.05164147540926933,-0.014613376561365528,0.2,0.0,0.0,1.0,3,897
-12,FORWARD,102.33571141897494,1,0.96,0.04885827377438545,0.007192794246203128,0.2,1.0,0.0,1.0,3,898
4,FORWARD,99.38910744903129,1,0.96,0.050207242369651794,-0.059263031574354114,0.2,1.0,0.0,1.0,3,899
4,FORWARD,96.4120799150741,1,0.96,0.08092600107192993,-0.03881932087422075,0.2,0.0,0.0,1.0,3,900
-12,FORWARD,93.41692090228302,1,0.96,0.053100381046533585,-0.01780202833354708,0.2,1.0,0.0,1.0,3,901
4,FORWARD,90.52681282341561,1,0.96,0.05590512603521347,-0.08504009338211828,0.2,1.0,0.0,1.0,3,902
4,FORWARD,87.59245297912257,1,0.96,0.08811704069375992,-0.06560267518303861,0.2,1.0,0.0,1.0,3,903
4,FORWARD,84.62428389051249,1,0.96,0.05487670376896858,-0.0456114592605738,0.2,1.0,0.0,1.0,3,904
4,FORWARD,81.633871746047,1,0.96,0.06077956035733223,-0.025000679635632267,0.2,0.0,0.0,1.0,3,905
-12,FORWARD,78.63408172461783,1,0.96,0.0858016088604927,-0.0036962756221312503,0.2,1.0,0.0,1.0,3,906
4,FORWARD,75.71023987918134,1,0.96,0.0893954187631607,-0.0705039571996244,0.2,1.0,0.0,1.0,3,907
4,FORWARD,72.75032067758971,1,0.96,0.05848407745361328,-0.05105268511759837,0.2,1.0,0.0,1.0,3,908
4,FORWARD,69.76507637784711,1,0.96,0.059630539268255234,-0.030926719833766148,0.2,0.0,0.0,1.0,3,909
-12,FORWARD,66.7666332039133,1,0.96,0.08211897313594818,-0.010032304148146095,0.2,1.0,0.0,1.0,3,910
4,FORWARD,63.85837891953128,1,0.96,0.08304889500141144,-0.07714967408561775,0.2,1.0,0.0,1.0,3,911
4,FORWARD,60.91139815671689,1,0.96,0.05050593242049217,-0.058516557411813774,0.2,1.0,0.0,1.0,3,912
4,FORWARD,57.93524212228253,1,0.96,0.0828060731291771,-0.039160217617122905,0.2,0.0,0.0,1.0,3,913
-12,FORWARD,54.94085312499062,1,0.96,0.0824044719338417,-0.018960690240318684,0.2,1.0,0.0,1.0,3,914
4,FORWARD,52.05760488057018,1,0.96,0.09182683378458023,-0.08666207943889946,0.2,1.0,0.0,1.0,3,915
4,FORWARD,49.132852798549386,1,0.96,0.0475294291973114,-0.06937278751767215,0.2,0.0,0.0,1.0,3,916
-12,FORWARD,46.17432413725219,1,0.96,0.04823781177401543,-0.05135306348103539,0.2,1.0,0.0,1.0,3,917
4,FORWARD,43.40402757850885,1,0.96,0.054253604263067245,-0.12134180472519984,0.2,1.0,0.0,1.0,3,918
4,FORWARD,40.58501724629956,1,0.96,0.08513499051332474,-0.10730573111003376,0.2,1.0,0.0,1.0,3,919
4,FORWARD,37.72166160379858,1,0.96,0.048443276435136795,-0.09286682231622544,0.2,1.0,0.0,1.0,3,920
4,FORWARD,34.81870724933414,1,0.96,0.08169396221637726,-0.07792659369733844,0.2,0.0,0.0,1.0,3,921
4,FORWARD,31.881427466261318,1,0.96,0.08442021906375885,-0.062352188089839236,0.2,0.0,0.0,1.0,3,922
-12,FORWARD,28.9158671007554,1,0.96,0.07605761289596558,-0.04596009978641813,0.2,1.0,0.0,1.0,3,923
4,FORWARD,26.139914583120607,1,0.96,0.048858772963285446,-0.11737871861776665,0.2,0.0,0.0,1.0,3,924
-12,FORWARD,23.333471362463094,1,0.96,0.07973164319992065,-0.10832822465534432,0.2,1.0,0.0,1.0,3,925
4,FORWARD,20.9124025648331,1,0.96,0.0805308073759079,-0.18865961966621692,0.2,1.0,0.0,1.0,3,926
4,GOAL,18.51999115574678,1,0.96,0.0793413519859314,-0.1919721043806009,10.0,1.0,0.0,1.0,3,927
4,MOVE,478.8415853469988,1,0.96,0.05548788234591484,-0.5589125247222798,-0.3,1.0,0.0,1.0,3,928
4,MOVE,479.2142160076582,1,0.96,0.04951220750808716,-0.5386505061091824,-0.3,0.0,0.0,1.0,3,929
-12,MOVE,479.3969503925863,1,0.96,0.08305444568395615,-0.5184063235936633,-0.3,1.0,0.0,1.0,3,930
4,MOVE,480.21598154829746,1,0.96,0.10918255895376205,-0.5870616132186582,-0.3,1.0,0.0,1.0,3,931
4,MOVE,480.8494748912149,1,0.96,0.04664349928498268,-0.5667540267975344,-0.3,0.0,0.0,1.0,3,932
-12,MOVE,481.29508162915107,1,0.96,0.044557347893714905,-0.5464742282966727,-0.3,1.0,0.0,1.0,3,933
4,MOVE,482.3645834433741,1,0.96,0.08172176033258438,-0.6151038812453286,-0.3,1.0,0.0,1.0,3,934
4,MOVE,483.2528131115528,1,0.96,0.07858380675315857,-0.5947333249854858,-0.3,1.0,0.0,1.0,3,935
4,MOVE,483.95645163592815,1,0.96,0.04449714720249176,-0.5744002906822409,-0.3,1.0,0.0,1.0,3,936
-5,MOVE,484.47288140023664,1,0.96,0.044695895165205,-0.5540975983126847,-0.3,1.0,0.0,1.0,3,937
4,MOVE,485.26239554347234,1,0.96,0.0856725201010704,-0.583818059897638,-0.3,1.0,1.0,1.0,3,938
-20,MOVE,485.8657674519486,1,0.96,0.08249826729297638,-0.5634958803421983,-0.3,1.0,1.0,1.0,3,939
-20,MOVE,487.45223931669597,1,0.96,0.05217256397008896,-0.6765334478676381,-0.3,1.0,1.0,1.0,3,940
-20,MOVE,489.8221832033483,1,0.96,0.047874175012111664,-0.7893099569552006,-0.3,1.0,1.0,1.0,3,941
-20,MOVE,492.6808769508657,1,0.96,0.08063317835330963,-0.9016192964767235,-0.3,1.0,1.0,1.0,3,942
-12,ON_EDGE,495.67826660078225,1,0.96,0.08523833751678467,0.9866800307977995,-0.9,1.0,1.0,1.0,3,943
-12,FORWARD,492.7281871460991,1,0.96,0.07964470237493515,0.9857689689691649,0.2,1.0,1.0,1.0,3,944
-12,MOVE,495.41372905460776,1,0.96,0.07818340510129929,0.8525222531128885,-0.3,1.0,1.0,1.0,3,945
-12,ON_EDGE,497.76859087521797,1,0.96,0.08430926501750946,0.7867170360131158,-0.9,1.0,1.0,1.0,3,946
-12,FORWARD,491.7796613796174,1,0.96,0.07635448127985,0.7865370708650867,0.2,1.0,1.0,1.0,3,947
-12,MOVE,493.1856787620777,1,0.96,0.057502612471580505,0.654410494433096,-0.3,1.0,1.0,1.0,3,948
-12,ON_EDGE,494.0261419135896,1,0.96,0.059673603624105453,0.5894567002577102,-0.9,1.0,1.0,1.0,3,949
-12,FORWARD,488.8032644992837,1,0.96,0.0814904049038887,0.5903579593805435,0.2,1.0,1.0,1.0,3,950
-12,FORWARD,488.42604271644416,1,0.96,0.07978878170251846,0.458900059599961,0.2,1.0,1.0,0.0,3,951
-12,FORWARD,487.4551612892643,1,0.96,0.08190812170505524,0.3941722460922862,0.2,1.0,1.0,0.0,3,952
-12,FORWARD,485.9296711881222,1,0.96,0.07903514802455902,0.32935732437789467,0.2,0.0,1.0,0.0,3,953
-12,FORWARD,483.9113856848017,1,0.96,0.05111004039645195,0.2643801384592905,0.2,0.0,0.0,0.0,3,954
-12,FORWARD,481.48295329014064,1,0.96,0.0497041717171669,0.19917044364654501,0.2,0.0,0.0,0.0,3,955
-12,FORWARD,478.7451534877603,1,0.96,0.08783065527677536,0.1336653539959121,0.2,0.0,0.0,0.0,3,956
-12,FORWARD,475.8133965283059,1,0.96,0.047794390469789505,0.06781188625312608,0.2,0.0,0.0,0.0,3,957
-12,FORWARD,472.81343322993354,1,0.96,0.05364352464675903,0.0015695464135995637,0.2,0.0,0.0,0.0,3,958
-12,FORWARD,469.8763263673108,1,0.96,0.07800038903951645,-0.06508716152552246,0.2,0.0,0.0,0.0,3,959
-12,FORWARD,467.13280298620003,1,0.96,0.04811452329158783,-0.1321664978470511,0.2,0.0,0.0,0.0,3,960
-12,FORWARD,464.70719328011097,1,0.96,0.07367002218961716,-0.19965777977920152,0.2,0.0,0.0,0.0,3,961
-12,FORWARD,462.7112563469415,1,0.96,0.04867834225296974,-0.2675305048181797,0.2,0.0,0.0,0.0,3,962
-12,FORWARD,461.23827898775403,1,0.96,0.10949046164751053,-0.3357345994961567,0.2,0.0,0.0,0.0,3,963
-12,FORWARD,460.35788858990963,1,0.96,0.07613446563482285,-0.40420201892953217,0.2,0.0,0.0,0.0,3,964
-12,FORWARD,460.1120233363318,1,0.96,0.07817574590444565,-0.4728497838343498,0.2,0.0,0.0,0.0,3,965
-12,MOVE,460.5124387029781,1,0.96,0.07927214354276657,-0.5415843486326766,-0.3,1.0,0.0,0.0,3,966
4,MOVE,461.5399994976245,1,0.96,0.08313950896263123,-0.6103069834098798,-0.3,1.0,1.0,1.0,3,967
-5,MOVE,462.38622563632225,1,0.96,0.07854728400707245,-0.5900307857334912,-0.3,1.0,1.0,1.0,3,968
-5,MOVE,463.49717160535715,1,0.96,0.0819048285484314,-0.6197917391161675,-0.3,1.0,1.0,1.0,3,969
-5,MOVE,464.86251957341847,1,0.96,0.0774117037653923,-0.6494856155626945,-0.3,1.0,1.0,1.0,3,970
-5,MOVE,466.46969570692573,1,0.96,0.07999815791845322,-0.6790952311121131,-0.3,1.0,1.0,1.0,3,971
-5,MOVE,468.30404775872245,1,0.96,0.11719407141208649,-0.7086045873998172,-0.3,1.0,1.0,1.0,3,972
-5,ON_EDGE,470.34904546856893,1,0.96,0.05430515855550766,-0.7379990589281168,-0.9,1.0,1.0,1.0,3,973
-5,FORWARD,470.34608439187247,1,0.96,0.04731199890375137,-0.7345926046482242,0.2,1.0,1.0,1.0,3,974
-5,MOVE,472.7295859299987,1,0.96,0.08350631594657898,-0.7916515643762924,-0.3,1.0,1.0,1.0,3,975
-5,ON_EDGE,475.2685937015702,1,0.96,0.10775670409202576,-0.8206591398034259,-0.9,1.0,1.0,1.0,3,976
-5,MOVE,475.84031533864794,1,0.96,0.07564134895801544,-0.8170119331648817,-0.3,1.0,1.0,1.0,3,977
-5,MOVE,478.6084965922802,1,0.96,0.04177767410874367,-0.8736586614680906,-0.3,1.0,1.0,1.0,3,978
-5,MOVE,481.46888208282127,1,0.96,0.050818316638469696,-0.9022077389059208,-0.3,1.0,1.0,1.0,3,979
-5,ON_EDGE,484.39826562249635,1,0.96,0.048203032463788986,-0.9305853136258458,-0.9,1.0,1.0,1.0,3,980
-8,MOVE,485.455593719301,1,0.96,0.05273129791021347,-0.9264882885689439,-0.3,1.0,1.0,1.0,3,981
-5,MOVE,488.4555833564589,1,0.96,0.08552709221839905,-0.9991607683540331,-0.3,1.0,1.0,1.0,3,982
-12,MOVE,491.4449077713453,1,0.96,0.051696255803108215,0.9730562994752273,-0.3,1.0,1.0,1.0,3,983
-12,MOVE,494.31732121948266,1,0.96,0.04534001275897026,0.9065539128999507,-0.3,1.0,1.0,1.0,3,984
-12,ON_EDGE,496.95035576561827,1,0.96,0.0774744376540184,0.8404462575649967,-0.9,1.0,1.0,1.0,3,985
-12,FORWARD,492.8053511641994,1,0.96,0.08444637060165405,0.8402265553112258,0.2,1.0,1.0,1.0,3,986
-12,MOVE,494.6335763736992,1,0.96,0.0775352343916893,0.7078255288513075,-0.3,1.0,1.0,1.0,3,987
-12,ON_EDGE,495.94119750548816,1,0.96,0.07441914826631546,0.6426923731222386,-0.9,1.0,1.0,1.0,3,988
-12,FORWARD,490.26787365724164,1,0.96,0.04754680022597313,0.6432929236131935,0.2,1.0,1.0,1.0,3,989
