action,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
18,159.30917173279158,16,0.96,0.0347822941839695,-0.011063746961399673,0.2,0.0,0.0,0.0,4,717
-9,155.46721789003192,16,0.96,0.09822501242160796,0.08865851583899195,0.2,0.0,0.0,0.0,4,718
-9,151.50107637769105,16,0.96,0.004136572591960429,0.04091024079330837,0.2,0.0,0.0,0.0,4,719
18,147.50237796136068,16,0.96,0.06677067279815674,-0.008012597642499035,0.2,0.0,0.0,0.0,4,720
-9,143.6719700566369,16,0.96,0.06540916860103607,0.09177013800662234,0.2,0.0,0.0,0.0,4,721
-9,139.711729424861,16,0.96,0.03263993188738823,0.04428990697295489,0.2,0.0,0.0,0.0,4,722
18,135.7121311267463,16,0.96,0.03663906827569008,-0.004446140418779933,0.2,0.0,0.0,0.0,4,723
-9,131.89581436149805,16,0.96,0.03479531779885292,0.09542281761961326,0.2,0.0,0.0,0.0,4,724
-4,127.9431524498722,16,0.96,0.06508615612983704,0.04827359019262052,0.2,0.0,0.0,0.0,4,725
-4,123.95861285750117,16,0.96,0.035151582211256034,0.027554814955402226,0.2,0.0,0.0,0.0,4,726
12,119.95940213673416,16,0.96,0.003573408583179116,0.006220645558288954,0.2,0.0,0.0,0.0,4,727
-4,116.06797407695416,16,0.96,0.1265866458415985,0.07309472406369405,0.2,0.0,0.0,0.0,4,728
-4,112.1260527106584,16,0.96,0.033818859606981284,0.05336947855852936,0.2,0.0,0.0,0.0,4,729
-4,108.14837870552809,16,0.96,0.033040933310985565,0.033042269742835,0.2,0.0,0.0,0.0,4,730
12,104.1513496173367,16,0.96,0.12501181662082672,0.012039965614592862,0.2,0.0,0.0,0.0,4,731
20,100.27926716659846,16,0.96,0.06388189643621445,0.07916892486431275,0.2,0.0,0.0,0.0,4,732
-6,97.02206661643984,16,0.96,0.09724678099155426,0.19340556637625286,0.2,0.0,0.0,0.0,4,733
11,93.58520555231772,16,0.96,0.06394212692975998,0.16756495585949607,0.2,0.0,0.0,0.0,4,734
11,90.6711325369425,16,0.96,0.03498811647295952,0.2355123844973015,0.2,0.0,0.0,0.0,4,735
-19,88.44321461311789,16,0.96,0.0663498267531395,0.30609230368665746,0.2,0.0,0.0,0.0,4,736
11,85.33664331099253,16,0.96,0.12503784894943235,0.2123459789466173,0.2,0.0,0.0,0.0,4,737
9,82.87121386644706,16,0.96,0.03311372548341751,0.2826897177228533,0.2,0.0,0.0,0.0,4,738
-15,81.07220723925154,16,0.96,0.0373765341937542,0.34461305992981633,0.2,0.0,0.0,0.0,4,739
11,78.53486527858503,16,0.96,0.033591270446777344,0.2751547214824568,0.2,0.0,0.0,0.0,4,740
-15,76.78565384819966,16,0.96,0.06430008262395859,0.3486020512786725,0.2,0.0,0.0,0.0,4,741
11,74.30006146440081,16,0.96,0.09693895280361177,0.280015224943062,0.2,0.0,0.0,0.0,4,742
-15,72.62150963692204,16,0.96,0.06423491984605789,0.35433451282444944,0.2,0.0,0.0,0.0,4,743
11,70.2076457035744,16,0.96,0.06613396108150482,0.28673613129116016,0.2,0.0,0.0,0.0,4,744
-19,68.62415703343525,16,0.96,0.15743118524551392,0.3620669769922061,0.2,0.0,0.0,0.0,4,745
11,66.08013252315557,16,0.96,0.09585349261760713,0.2733582182483068,0.2,0.0,0.0,0.0,4,746
-15,64.35213963621152,16,0.96,0.0032826506067067385,0.34906129110182554,0.2,0.0,0.0,0.0,4,747
11,61.91300814766696,16,0.96,0.03298821300268173,0.2833393890571812,0.2,0.0,0.0,0.0,4,748
-19,60.32370428830059,16,0.96,0.06454244256019592,0.3604394575152427,0.2,0.0,0.0,0.0,4,749
11,57.79608764558737,16,0.96,0.032111894339323044,0.2740057813690449,0.2,0.0,0.0,0.0,4,750
-19,56.11461979728257,16,0.96,0.002284901216626168,0.3518314380184903,0.2,0.0,0.0,0.0,4,751
-1,53.51972005303739,16,0.96,0.002741314470767975,0.2665654718165947,0.2,0.0,0.0,0.0,4,752
-10,51.04988315940448,16,0.96,0.06785999983549118,0.2786934397450307,0.2,0.0,0.0,0.0,4,753
-6,48.2328683958976,16,0.96,0.03263860195875168,0.24230147787532397,0.2,0.0,0.0,0.0,4,754
-6,45.284942291592905,16,0.96,0.0026767454110085964,0.2271872592392337,0.2,0.0,0.0,0.0,4,755
-6,42.214455246049255,16,0.96,0.06417470425367355,0.21227067486592774,0.2,0.0,0.0,0.0,4,756
-13,39.03019154655168,16,0.96,0.09487978368997574,0.19760359858486992,0.2,0.0,0.0,0.0,4,757
-6,35.477911335859034,16,0.96,0.002736937254667282,0.144368081384554,0.2,0.0,0.0,0.0,4,758
-6,31.82876400660469,16,0.96,0.15664151310920715,0.1267657778674921,0.2,0.0,0.0,0.0,4,759
-6,28.092897761723684,16,0.96,0.03328140079975128,0.10895178069282176,0.2,0.0,0.0,0.0,4,760
-4,24.28079285417467,16,0.96,0.03445062413811684,0.09083617334326156,0.2,0.0,0.0,0.0,4,761
-4,20.443505397877463,16,0.96,0.0010897734900936484,0.0833812520732746,0.2,0.0,0.0,0.0,4,762
-4,16.58876288218673,16,0.96,0.0031345472671091557,0.07729447372728271,10.0,0.0,0.0,0.0,4,763
-19,350.4878614367289,16,0.96,0.003591082058846951,0.3536872443067945,-0.3,0.0,0.0,0.0,4,764
-1,347.68339488982065,16,0.96,0.12641815841197968,0.2513874484961165,0.2,0.0,0.0,0.0,4,765
-1,344.85256018253335,16,0.96,0.002958922181278467,0.2484326559399025,0.2,0.0,0.0,0.0,4,766
-1,341.9955756073915,16,0.96,0.06685803085565567,0.24547497075123176,0.2,0.0,0.0,0.0,4,767
-1,339.1126615652616,16,0.96,0.0639302134513855,0.2425142934742845,0.2,0.0,0.0,0.0,4,768
-1,336.2040405548474,16,0.96,0.032285939902067184,0.23955052039815355,0.2,0.0,0.0,0.0,4,769
-1,333.269937162443,16,0.96,0.004251791164278984,0.23658354332003,0.2,0.0,0.0,0.0,4,770
-1,330.31057805197787,16,0.96,0.0053288163617253295,0.2336132492925527,0.2,0.0,0.0,0.0,4,771
-1,327.32619195539036,16,0.96,0.0642194002866745,0.2306395203540665,0.2,0.0,0.0,0.0,4,772
-1,324.31700966337013,16,0.96,0.06669303774833679,0.22766223324042656,0.2,0.0,0.0,0.0,4,773
-1,321.28326401651117,16,0.96,0.09349441528320312,0.2246812590768509,0.2,0.0,0.0,0.0,4,774
-1,318.22518989692657,16,0.96,0.0646282210946083,0.22169646304819268,0.2,0.0,0.0,0.0,4,775
-1,315.14302422037173,16,0.96,0.0640515610575676,0.21870770404584253,0.2,0.0,0.0,0.0,4,776
-1,312.037005928938,16,0.96,0.002057343954220414,0.21571483428930432,0.2,0.0,0.0,0.0,4,777
-9,308.9073759843763,16,0.96,0.12733854353427887,0.21271769892029727,0.2,0.0,0.0,0.0,4,778
-9,305.4409915979708,16,0.96,0.06347464770078659,0.16527169112258155,0.2,0.0,0.0,0.0,4,779
-9,301.7131540439833,16,0.96,0.005174122285097837,0.11734012922068845,0.2,0.0,0.0,0.0,4,780
-9,297.8076268213493,16,0.96,0.03453303501009941,0.06886079176608338,0.2,0.0,0.0,0.0,4,781
-9,293.8154510875933,16,0.96,0.18766887485980988,0.01977849868965206,0.2,0.0,0.0,0.0,4,782
12,289.833390675739,16,0.96,0.03375745937228203,-0.029952410268926637,0.2,0.0,0.0,0.0,4,783
-19,285.8597372024644,16,0.96,0.06427613645792007,0.03630149186494702,0.2,0.0,0.0,0.0,4,784
20,281.9539691859195,16,0.96,0.03410211205482483,-0.06874720157347522,0.2,0.0,0.0,0.0,4,785
-19,277.98823148996917,16,0.96,0.0656895712018013,0.0413961757761221,0.2,0.0,0.0,0.0,4,786
20,274.06887291826456,16,0.96,0.034303683787584305,-0.0635654034178809,0.2,0.0,0.0,0.0,4,787
-18,270.1123364363149,16,0.96,0.06279977411031723,0.046624131332735054,0.2,0.0,0.0,0.0,4,788
20,266.1678237568334,16,0.96,0.035076238214969635,-0.05268789373751346,0.2,0.0,0.0,0.0,4,789
-19,262.23420373325956,16,0.96,0.03570440784096718,0.05763502766584847,0.2,0.0,0.0,0.0,4,790
20,258.27848562412714,16,0.96,0.004142629913985729,-0.04704618443438235,0.2,0.0,0.0,0.0,4,791
-19,254.3586438973835,16,0.96,0.06441693753004074,0.06333896414049715,0.2,0.0,0.0,0.0,4,792
20,250.39268019782813,16,0.96,0.035298895090818405,-0.04122709240525936,0.2,0.0,0.0,0.0,4,793
-19,246.48841745580185,16,0.96,0.03414705768227577,0.06922725903691203,0.2,0.0,0.0,0.0,4,794
20,242.51327130661,16,0.96,0.0963578075170517,-0.03521371342100637,0.2,0.0,0.0,0.0,4,795
-10,238.62656800024035,16,0.96,0.12627969682216644,0.07531776837393428,0.2,0.0,0.0,0.0,4,796
-19,234.63542896671814,16,0.96,0.03238026797771454,0.02101298906133626,0.2,0.0,0.0,0.0,4,797
20,230.77687688766343,16,0.96,0.035260722041130066,-0.08418460290985305,0.2,0.0,0.0,0.0,4,798
-19,226.78991528768398,16,0.96,0.0654795840382576,0.02548430282485792,0.2,0.0,0.0,0.0,4,799
20,222.9166039486141,16,0.96,0.06250237673521042,-0.0796222540169945,0.2,0.0,0.0,0.0,4,800
-19,218.9347700909474,16,0.96,0.034942202270030975,0.03007496914976842,0.2,0.0,0.0,0.0,4,801
-19,215.04711453699198,16,0.96,0.09549251198768616,-0.07493192514085288,0.2,0.0,0.0,0.0,4,802
14,211.69349338232914,16,0.96,0.12728166580200195,-0.1818684246742757,0.2,0.0,0.0,0.0,4,803
20,207.9230046086563,16,0.96,0.06442414969205856,-0.10734320935679666,0.2,0.0,0.0,0.0,4,804
-19,203.9230656658096,16,0.96,0.09771496057510376,0.0017417500003269306,0.2,0.0,0.0,0.0,4,805
-19,200.13788521208684,16,0.96,0.06524133682250978,-0.10377964088030532,0.2,0.0,0.0,0.0,4,806
14,197.0032932175469,16,0.96,0.0366731621325016,-0.2113728215237532,0.2,0.0,0.0,0.0,4,807
18,193.3783919665381,16,0.96,0.06750746071338654,-0.13757837652438934,0.2,0.0,0.0,0.0,4,808
-19,189.41113984097188,16,0.96,0.03342488408088684,-0.04033641734791328,0.2,0.0,0.0,0.0,4,809
18,185.83723011233133,16,0.96,0.003828312503173947,-0.14674152372413335,0.2,0.0,0.0,0.0,4,810
-19,181.88713093853104,16,0.96,0.0944034904241562,-0.04978937335771677,0.2,0.0,0.0,0.0,4,811
12,178.3705333262381,16,0.96,0.03461690619587898,-0.15643542254278156,0.2,0.0,0.0,0.0,4,812
-19,174.54435775812942,16,0.96,0.06536813825368881,-0.09313739632203707,0.2,0.0,0.0,0.0,4,813
14,171.33043144663728,16,0.96,0.09752746671438216,-0.20079705324117247,0.2,0.0,0.0,0.0,4,814
18,167.6538170977744,16,0.96,0.06426045298576355,-0.12740257225894852,0.2,0.0,0.0,0.0,4,815
-19,163.67244298655362,16,0.96,0.06551215052604675,-0.030361762927546918,0.2,0.0,0.0,0.0,4,816
18,160.0441156250283,16,0.96,0.0659141093492508,-0.13665820732934575,0.2,0.0,0.0,0.0,4,817
-19,156.07641326248302,16,0.96,0.15866808593273166,-0.0399698189999113,0.2,0.0,0.0,0.0,4,818
18,152.50325373656167,16,0.96,0.09672483801841736,-0.1465470518668142,0.2,0.0,0.0,0.0,4,819
-19,148.55433730937938,16,0.96,0.06597711890935898,-0.05025655499240232,0.2,0.0,0.0,0.0,4,820
18,145.04444379914585,16,0.96,0.035666823387146,-0.1571597162079265,0.2,0.0,0.0,0.0,4,821
-19,141.1205146759885,16,0.96,0.06476530432701111,-0.06131999196242612,0.2,0.0,0.0,0.0,4,822
12,137.68347690455826,16,0.96,0.09481009095907213,-0.16860291419833576,0.2,0.0,0.0,0.0,4,823
-19,133.91218705849158,16,0.96,0.06472177803516388,-0.10660883737550804,0.2,0.0,0.0,0.0,4,824
-5,130.81670622041344,16,0.96,0.12765324115753174,-0.21528968193975312,0.2,0.0,0.0,0.0,4,825
14,128.01191295426312,16,0.96,0.09519705921411514,-0.24916023137700616,0.2,0.0,0.0,0.0,4,826
14,124.64199137218849,16,0.96,0.06685415655374527,-0.17839750893144932,0.2,0.0,0.0,0.0,4,827
-19,120.8690239279516,16,0.96,0.06380116194486618,-0.1060500677014192,0.2,0.0,0.0,0.0,4,828
14,117.77426873542791,16,0.96,0.0629611536860466,-0.2150507090644704,0.2,0.0,0.0,0.0,4,829
-19,114.19022833256413,16,0.96,0.12657490372657776,-0.14403418611466767,0.2,0.0,0.0,0.0,4,830
14,111.43865953716423,16,0.96,0.0950835645198822,-0.25446492090053346,0.2,0.0,0.0,0.0,4,831
14,108.1168800226309,16,0.96,0.03468289226293564,-0.18487960369676976,0.2,0.0,0.0,0.0,4,832
-19,104.37811320459095,16,0.96,0.032776232808828354,-0.11356411927139368,0.2,0.0,0.0,0.0,4,833
14,101.35620842692795,16,0.96,0.12642501294612885,-0.22338009023182007,0.2,0.0,0.0,0.0,4,834
-19,97.83124003431864,16,0.96,0.06519251316785812,-0.15371285698804854,0.2,0.0,0.0,0.0,4,835
14,95.18816248581287,16,0.96,0.03348703682422638,-0.2653121597060262,0.2,0.0,0.0,0.0,4,836
14,91.96267223722971,16,0.96,0.03280537575483322,-0.19743812965867066,0.2,0.0,0.0,0.0,4,837
19,88.29413405620997,16,0.96,0.06461936235427856,-0.12770878868195898,0.2,0.0,0.0,0.0,4,838
-19,84.31008451672112,16,0.96,0.0010426698718219995,-0.02778516148801722,0.2,0.0,0.0,0.0,4,839
-19,80.67941478072132,16,0.96,0.06770730018615723,-0.1346572840683002,0.2,0.0,0.0,0.0,4,840
14,77.87206269508944,16,0.96,0.062351953238248825,-0.246692097566624,0.2,0.0,0.0,0.0,4,841
14,74.52809485703712,16,0.96,0.033288240432739265,-0.18035749475672844,0.2,0.0,0.0,0.0,4,842
4,70.78545154198173,16,0.96,0.09377296268939972,-0.11175125667413964,0.2,0.0,0.0,0.0,4,843
-19,66.97541220102218,16,0.96,0.06360258162021637,-0.09571542455707163,0.2,0.0,0.0,0.0,4,844
14,63.83699606335368,16,0.96,0.06429081410169601,-0.20690196723140736,0.2,0.0,0.0,0.0,4,845
-19,60.2485846247048,16,0.96,0.035388294607400894,-0.14119765511871854,0.2,0.0,0.0,0.0,4,846
14,57.54448183021261,16,0.96,0.1553114652633667,-0.2558243588469153,0.2,0.0,0.0,0.0,4,847
14,54.312826373358405,16,0.96,0.0640324056148529,-0.1939824528194952,0.2,0.0,0.0,0.0,4,848
-19,50.66472504584896,16,0.96,0.09505577385425568,-0.1296269499172472,0.2,0.0,0.0,0.0,4,849
14,47.87449251781235,16,0.96,0.12852542102336886,-0.24513769222251275,0.2,0.0,0.0,0.0,4,850
12,44.591963275170926,16,0.96,0.032085005193948746,-0.1858866869561886,0.2,0.0,0.0,0.0,4,851
-13,40.979249415573285,16,0.96,0.03358466923236847,-0.13496917535304107,0.2,0.0,0.0,0.0,4,852
14,37.982680234409926,16,0.96,0.0936143323779106,-0.21997798822436912,0.2,0.0,0.0,0.0,4,853
12,34.555351335805014,16,0.96,0.09756152331829072,-0.16358196115251872,0.2,0.0,0.0,0.0,4,854
-13,30.846186968988075,16,0.96,0.06485885381698607,-0.11503817756905553,0.2,0.0,0.0,0.0,4,855
14,27.72539909264789,16,0.96,0.06521205604076385,-0.2018605478127677,0.2,0.0,0.0,0.0,4,856
12,24.23820866694203,16,0.96,0.09612224251031876,-0.15132570524271965,0.2,0.0,0.0,0.0,4,857
-13,20.513093319097347,16,0.96,0.095196433365345,-0.108724927517313,0.2,0.0,0.0,0.0,4,858
14,17.451554443490277,16,0.96,0.09634212404489516,-0.20175318535306527,10.0,0.0,0.0,0.0,4,859
14,367.98012348966864,16,0.96,0.06472594290971756,-0.5852845633332039,-0.3,0.0,0.0,0.0,4,860
14,368.1380666328311,16,0.96,0.06450212001800537,-0.5108434719988134,-0.3,0.0,0.0,0.0,4,861
14,367.3665821713517,16,0.96,0.06377915292978288,-0.4365223480138349,0.2,0.0,0.0,0.0,4,862
14,365.70587946611937,16,0.96,0.06484095007181168,-0.3621418021751675,0.2,0.0,0.0,0.0,4,863
14,363.2433271587989,16,0.96,0.03270939737558365,-0.28752422024736424,0.2,0.0,0.0,0.0,4,864
14,360.1105689579323,16,0.96,0.06438333541154861,-0.21249933271660595,0.2,0.0,0.0,0.0,4,865
18,356.47880303060685,16,0.96,0.03329920396208763,-0.13691049101216346,0.2,0.0,0.0,0.0,4,866
-13,352.5082027997464,16,0.96,0.09641158580780028,-0.0383998186216076,0.2,0.0,0.0,0.0,4,867
20,348.7518794276416,16,0.96,0.033836476504802704,-0.11105671734804567,0.2,0.0,0.0,0.0,4,868
-13,344.75190788007814,16,0.96,0.21838167309761047,-0.0011936861829550964,0.2,0.0,0.0,0.0,4,869
-13,340.85909613588933,16,0.96,0.06572370231151581,-0.07342975817201818,0.2,0.0,0.0,0.0,4,870
18,337.28003196829576,16,0.96,0.1264447718858719,-0.14650606117402848,0.2,0.0,0.0,0.0,4,871
9,333.3263166032092,16,0.96,0.09244340658187866,-0.04818287022962371,0.2,0.0,0.0,0.0,4,872
-13,329.3263473787552,16,0.96,0.1252187043428421,0.0012411284041477474,0.2,0.0,0.0,0.0,4,873
9,325.42654821833725,16,0.96,0.09569763392210008,-0.07096601910243576,0.2,0.0,0.0,0.0,4,874
9,321.4360690599804,16,0.96,0.004848801530897617,-0.021831095051328832,0.2,0.0,0.0,0.0,4,875
-19,317.45161469249774,16,0.96,0.002924031112343073,0.02789744833390022,0.2,0.0,0.0,0.0,4,876
20,313.5704804456395,16,0.96,0.03362274542450905,-0.07730703950458041,0.2,0.0,0.0,0.0,4,877
-20,309.59200742797236,16,0.96,0.06326507776975633,0.032827584130598,0.2,0.0,0.0,0.0,4,878
20,305.71260975494937,16,0.96,0.06703051179647446,-0.07786013836994937,0.2,0.0,0.0,0.0,4,879
-19,301.7333836078132,16,0.96,0.09694373607635498,0.03224236309745851,0.2,0.0,0.0,0.0,4,880
20,297.839173494082,16,0.96,0.0027823515702039003,-0.07288649435246024,0.2,0.0,0.0,0.0,4,881
-19,293.86690911128807,16,0.96,0.033913709223270416,0.0372542763423759,0.2,0.0,0.0,0.0,4,882
20,289.9585249499453,16,0.96,0.035598132759332664,-0.0677953454238643,0.2,0.0,0.0,0.0,4,883
-19,285.99443124804463,16,0.96,0.0657152608036995,0.042387577242836316,0.2,0.0,0.0,0.0,4,884
20,282.072560797667,16,0.96,0.06318198889493942,-0.0625768837600986,0.2,0.0,0.0,0.0,4,885
-19,278.11794011331256,16,0.96,0.03389834240078926,0.04765254411075201,0.2,0.0,0.0,0.0,4,886
20,274.1833281919614,16,0.96,0.035030491650104516,-0.057220210683762124,0.2,0.0,0.0,0.0,4,887
-19,270.2395889655528,16,0.96,0.09738603979349136,0.05306061510647172,0.2,0.0,0.0,0.0,4,888
20,266.2930465867973,16,0.96,0.03229320421814918,-0.05171318562860794,0.2,0.0,0.0,0.0,4,889
-19,262.36171816710305,16,0.96,0.06522893905639647,0.05862455115417351,0.2,0.0,0.0,0.0,4,890
20,258.40413342751697,16,0.96,0.06512392312288284,-0.04604225031695741,0.2,0.0,0.0,0.0,4,891
-19,254.48688341305316,16,0.96,0.06651148945093155,0.0643586259729602,0.2,0.0,0.0,0.0,4,892
20,250.51923451552585,16,0.96,0.0945724993944168,-0.04019222352468093,0.2,0.0,0.0,0.0,4,893
-19,246.61788914113518,16,0.96,0.003929930739104748,0.07027884835114022,0.2,0.0,0.0,0.0,4,894
19,242.64126003325214,16,0.96,0.12587232887744906,-0.034146060870998265,0.2,0.0,0.0,0.0,4,895
11,238.7415633004184,16,0.96,0.0334966741502285,0.07084766728659866,0.2,0.0,0.0,0.0,4,896
11,235.09198769570202,16,0.96,0.12483066320419313,0.1331360231987317,0.2,0.0,0.0,0.0,4,897
-19,231.84143475971752,16,0.96,0.033436369150877006,0.19644693785633704,0.2,0.0,0.0,0.0,4,898
11,228.01781752267053,16,0.96,0.09495068341493608,0.09406967239739553,0.2,0.0,0.0,0.0,4,899
-19,224.5014085074681,16,0.96,0.004022737033665179,0.15680709056962708,0.2,0.0,0.0,0.0,4,900
-19,220.55972116058715,16,0.96,0.1280362457036972,0.0539338006482465,0.2,0.0,0.0,0.0,4,901
20,216.6111776254987,16,0.96,0.06645425409078598,-0.050648300864814616,0.2,0.0,0.0,0.0,4,902
-19,212.68223003935242,16,0.96,0.09658191353082657,0.05953146543275741,0.2,0.0,0.0,0.0,4,903
19,208.72273588011285,16,0.96,0.0030344303231686354,-0.044910971352988265,0.2,0.0,0.0,0.0,4,904
-19,204.7944476051662,16,0.96,0.06276626139879228,0.05978675399302199,0.2,0.0,0.0,0.0,4,905
19,200.8344389368808,16,0.96,0.0033329855650663376,-0.04460791121282405,0.2,0.0,0.0,0.0,4,906
-19,196.90686568562484,16,0.96,0.03460117056965828,0.06006209699163281,0.2,0.0,0.0,0.0,4,907
19,192.94630455580761,16,0.96,0.03361598774790764,-0.04428057113839568,0.2,0.0,0.0,0.0,4,908
-4,189.01950938251483,16,0.96,0.06313809752464294,0.06035995366905271,0.2,0.0,0.0,0.0,4,909
-4,185.05078338021568,16,0.96,0.06681632250547409,0.03940742099177342,0.2,0.0,0.0,0.0,4,910
-4,181.05734363928903,16,0.96,0.12926733493804932,0.01803484399948602,0.2,0.0,0.0,0.0,4,911
19,177.05763344820937,16,0.96,0.002126568462699652,-0.0037891573980380735,0.2,0.0,0.0,0.0,4,912
11,173.26454075219104,16,0.96,0.06313673406839371,0.10168079737589276,0.2,0.0,0.0,0.0,4,913
11,169.80221362899505,16,0.96,0.09511354565620422,0.16509962117000476,0.2,0.0,0.0,0.0,4,914
-19,166.8221339684606,16,0.96,0.15619884431362152,0.22992798665732714,0.2,0.0,0.0,0.0,4,915
11,163.15588923323082,16,0.96,0.09684409946203232,0.1294186894524664,0.2,0.0,0.0,0.0,4,916
11,159.8896606130291,16,0.96,0.0666244626045227,0.1936160357418871,0.2,0.0,0.0,0.0,4,917
-19,157.17179877540732,16,0.96,0.09421831369400024,0.25927783601220633,0.2,0.0,0.0,0.0,4,918
11,153.67627524349277,16,0.96,0.12572520971298218,0.15961535283253714,0.2,0.0,0.0,0.0,4,919
-19,150.6546306208349,16,0.96,0.06540656834840775,0.224709219737264,0.2,0.0,0.0,0.0,4,920
11,146.96529637313222,16,0.96,0.0649862289428711,0.12463679468094585,0.2,0.0,0.0,0.0,4,921
-19,143.66774843157972,16,0.96,0.09876730293035507,0.1890542228621159,0.2,0.0,0.0,0.0,4,922
11,139.82552034966258,16,0.96,0.06434538215398787,0.08845846889891419,0.2,0.0,0.0,0.0,4,923
11,136.28577464612863,16,0.96,0.03269365802407265,0.1520676980996461,0.2,0.0,0.0,0.0,4,924
-19,133.20752410968407,16,0.96,0.06437093764543532,0.21747429426127413,0.2,0.0,0.0,0.0,4,925
11,129.4871291357145,16,0.96,0.0032657440751791,0.11795317075358512,0.2,0.0,0.0,0.0,4,926
11,126.14629343388573,16,0.96,0.0041046240366995335,0.1826252407495832,0.2,0.0,0.0,0.0,4,927
-19,123.34317383361685,16,0.96,0.0954790785908699,0.2492150141434619,0.2,0.0,0.0,0.0,4,928
11,119.79845826054786,16,0.96,0.0970403328537941,0.15094135038402182,0.2,0.0,0.0,0.0,4,929
-3,116.71896451396437,16,0.96,0.09586314857006073,0.2169057263619896,0.2,0.0,0.0,0.0,4,930
-3,113.56207203856873,16,0.96,0.06300816684961319,0.20711095772603985,0.2,0.0,0.0,0.0,4,931
-3,110.33016708072377,16,0.96,0.0637853592634201,0.19723593215012555,0.2,0.0,0.0,0.0,4,932
-3,107.02571979358491,16,0.96,0.06568096578121185,0.1872716323209374,0.2,0.0,0.0,0.0,4,933
-3,103.65128866718071,16,0.96,0.12410908937454225,0.17720772397192888,0.2,0.0,0.0,0.0,4,934
-3,100.20952635307563,16,0.96,0.09601464867591858,0.16703230301762045,0.2,0.0,0.0,0.0,4,935
-3,96.70318729863924,16,0.96,0.003068314399570227,0.15673158279474314,0.2,0.0,0.0,0.0,4,936
-3,93.13513774802895,16,0.96,0.09510476887226103,0.14628950428575152,0.2,0.0,0.0,0.0,4,937
-3,89.50836886600048,16,0.96,0.03464064747095108,0.13568724641861768,0.2,0.0,0.0,0.0,4,938
-3,85.82601402288063,16,0.96,0.004134718794375658,0.1249026054852112,0.2,0.0,0.0,0.0,4,939
11,82.09137168469694,16,0.96,0.033042825758457184,0.1139092013758222,0.2,0.0,0.0,0.0,4,940
11,78.74641970112151,16,0.96,0.033329080790281296,0.18045322992059806,0.2,0.0,0.0,0.0,4,941
-19,75.97295288806687,16,0.96,0.09481044858694077,0.2502485542913219,0.2,0.0,0.0,0.0,4,942
-17,72.47170119617161,16,0.96,0.15737605094909668,0.15655547900048564,0.2,0.0,0.0,0.0,4,943
8,68.57477340784341,16,0.96,0.06431519985198975,0.07040870685512042,0.2,0.0,0.0,0.0,4,944
11,64.86715560979756,16,0.96,0.03491491451859473,0.11892682794599675,0.2,0.0,0.0,0.0,4,945
6,61.57920279392618,16,0.96,0.06334756314754486,0.1872026756591635,0.2,0.0,0.0,0.0,4,946
6,58.65605235185395,16,0.96,0.003870359156280757,0.2320096522647992,0.2,0.0,0.0,0.0,4,947
-19,56.188979269937704,16,0.96,0.0648874044418335,0.2798054878277511,0.2,0.0,0.0,0.0,4,948
6,52.94130051723034,16,0.96,0.06492111086845398,0.1917096490728718,0.2,0.0,0.0,0.0,4,949
6,50.088261546846645,16,0.96,0.0626646876335144,0.2386719060647435,0.2,0.0,0.0,0.0,4,950
-19,47.73447258666968,16,0.96,0.002638982376083732,0.2893374688501389,0.2,0.0,0.0,0.0,4,951
6,44.599147427473014,16,0.96,0.001734407152980566,0.20483929775956047,0.2,0.0,0.0,0.0,4,952
-19,41.91702586274428,16,0.96,0.0016479102196171882,0.25531048895752795,0.2,0.0,0.0,0.0,4,953
11,38.53912280164904,16,0.96,0.12672266364097595,0.17160595558418154,0.2,0.0,0.0,0.0,4,954
6,35.81953009872385,16,0.96,0.0951562523841858,0.2496858582621709,0.2,0.0,0.0,0.0,4,955
-19,33.71349015383831,16,0.96,0.034507133066654205,0.30815527824874395,0.2,0.0,0.0,0.0,4,956
6,30.86114876135086,16,0.96,0.06474990397691728,0.2337618430678797,0.2,0.0,0.0,0.0,4,957
-19,28.63625960780271,16,0.96,0.15748612582683566,0.29477765364751435,0.2,0.0,0.0,0.0,4,958
6,25.72462199716102,16,0.96,0.1566096991300583,0.224833658559436,0.2,0.0,0.0,0.0,4,959
-19,23.490399243738807,16,0.96,0.1245984360575676,0.2903465206215524,0.2,0.0,0.0,0.0,4,960
6,20.639153608187076,16,0.96,0.06511721760034561,0.22778614238309586,0.2,0.0,0.0,0.0,4,961
-19,18.591386820143228,16,0.96,0.002838001120835543,0.3017031662465056,10.0,0.0,0.0,0.0,4,962
-16,365.5391329241007,16,0.96,0.06182155013084412,0.5882797714498015,-0.3,0.0,0.0,0.0,4,963
18,365.5954583831143,16,0.96,0.06416014581918716,0.5027410255223141,-0.3,0.0,0.0,0.0,4,964
-16,366.9251298966395,16,0.96,0.06393256783485413,0.6062236118344871,-0.3,0.0,0.0,0.0,4,965
-16,367.2056797657342,16,0.96,0.06383462250232698,0.5206133761983665,-0.3,0.0,0.0,0.0,4,966
-19,366.4177438284849,16,0.96,0.06475875526666641,0.4351846617428219,0.2,0.0,0.0,0.0,4,967
-19,364.43091409004234,16,0.96,0.032757692039012916,0.3330322125042347,0.2,0.0,0.0,0.0,4,968
13,361.4443492349289,16,0.96,0.03425970301032066,0.23050074626653674,0.2,0.0,0.0,0.0,4,969
